Date,Time,Y,Open,High,Close,Low,Volume
2015.09.25,14:00,1147.59,1145.54,1146.72,1144.54,1146.64,1712
2015.09.25,15:00,1146.25,1146.63,1148.6,1146.47,1146.58,2188
2015.09.25,16:00,1146.48,1146.5,1146.61,1145.12,1145.89,1467
2015.09.27,18:00,1146.76,1145.95,1146.56,1144.35,1146.4,1372
2015.09.27,19:00,1147.39,1146.38,1146.77,1146.38,1146.74,683
2015.09.27,20:00,1146.03,1146.72,1148.15,1146,1146.62,2105
2015.09.27,21:00,1146.61,1146.61,1147.26,1144.67,1144.79,2952
2015.09.27,22:00,1146.53,1144.76,1146.7,1143.61,1146.52,2480
2015.09.27,23:00,1145.58,1146.5,1147.35,1145.49,1145.7,1676
2015.09.28,0:00,1146.28,1145.68,1145.78,1144.8,1145.37,1287
2015.09.28,1:00,1141.62,1145.35,1146.38,1144.97,1146.18,1450
2015.09.28,2:00,1138.51,1146.19,1146.24,1136.07,1137,3685
2015.09.28,3:00,1138.46,1136.97,1138.98,1136.96,1138.04,3610
2015.09.28,4:00,1138.42,1137.98,1138.8,1136.17,1138.11,2592
2015.09.28,5:00,1135.15,1138.13,1138.8,1137.06,1138.03,2555
2015.09.28,6:00,1132.73,1137.99,1138.15,1131.23,1132.15,3368
2015.09.28,7:00,1131.72,1132.13,1134.07,1129.34,1131.39,3768
2015.09.28,8:00,1132.41,1131.35,1134.09,1127.92,1129.35,4870
2015.09.28,9:00,1135.55,1129.34,1132.78,1129.04,1132.03,4986
2015.09.28,10:00,1134.74,1131.97,1136.83,1131.31,1134.26,4435
2015.09.28,11:00,1134.43,1134.28,1134.88,1132.27,1134.6,3141
2015.09.28,12:00,1133.49,1134.61,1134.93,1132.93,1133.92,2224
2015.09.28,13:00,1133.32,1133.95,1134.14,1131.43,1132.84,2879
2015.09.28,14:00,1132.79,1132.89,1133.54,1132.42,1133.1,1596
2015.09.28,15:00,1132.25,1133.15,1133.78,1131,1131.8,1555
2015.09.28,16:00,1132.32,1131.71,1133.01,1131.31,1131.48,1052
2015.09.28,18:00,1132.83,1132.11,1132.58,1131.53,1132.06,969
2015.09.28,19:00,1132.66,1132.07,1133.39,1132.04,1132.26,938
2015.09.28,20:00,1133.25,1132.27,1132.93,1131.56,1132.38,1882
2015.09.28,21:00,1132.99,1132.37,1133.74,1132.26,1132.75,1856
2015.09.28,22:00,1132.52,1132.77,1133.29,1131.99,1132.69,1578
2015.09.28,23:00,1132.11,1132.68,1133.06,1131.91,1131.97,1150
2015.09.29,0:00,1128.76,1131.96,1132.91,1131.27,1131.31,1410
2015.09.29,1:00,1127.91,1131.32,1131.34,1125.61,1126.18,3174
2015.09.29,2:00,1127.22,1126.14,1128.42,1125.49,1127.4,2987
2015.09.29,3:00,1127.28,1127.37,1127.92,1126.15,1126.51,2856
2015.09.29,4:00,1126.69,1126.47,1127.71,1125.44,1126.84,2700
2015.09.29,5:00,1126.71,1126.83,1127.07,1124.23,1126.3,3140
2015.09.29,6:00,1129.2,1126.31,1127.27,1124.62,1126.14,2172
2015.09.29,7:00,1130.63,1126.1,1129.53,1126.06,1128.87,2770
2015.09.29,8:00,1134.06,1128.89,1131.01,1128.43,1130.25,3521
2015.09.29,9:00,1132.43,1130.29,1134.56,1128.76,1133.55,4394
2015.09.29,10:00,1131.97,1133.46,1133.46,1130.15,1131.4,3875
2015.09.29,11:00,1131.29,1131.38,1132.43,1131.03,1131.51,2505
2015.09.29,12:00,1129.01,1131.54,1131.99,1130.4,1130.59,2352
2015.09.29,13:00,1128.78,1130.6,1130.74,1126.17,1127.27,3128
2015.09.29,14:00,1128.11,1127.26,1128.83,1126.95,1128.72,2014
2015.09.29,15:00,1127.56,1128.76,1129.01,1127.09,1127.21,1317
2015.09.29,16:00,1127.14,1127.25,1128.16,1125.74,1126.95,1453
2015.09.29,18:00,1126.12,1127.22,1127.93,1126.32,1126.34,766
2015.09.29,19:00,1127.6,1126.16,1126.4,1125.49,1125.84,820
2015.09.29,20:00,1125.71,1125.86,1128.04,1125.77,1127.15,1473
2015.09.29,21:00,1125.22,1127.13,1127.99,1122.9,1123.42,2656
2015.09.29,22:00,1125.5,1123.41,1125.41,1123.12,1125.02,1613
2015.09.29,23:00,1125.9,1125.01,1125.65,1124.63,1125.35,1173
2015.09.30,0:00,1126.81,1125.34,1126.11,1124.33,1125.68,1262
2015.09.30,1:00,1125.39,1125.73,1127.04,1125.38,1126.57,1698
2015.09.30,2:00,1125.18,1126.56,1126.79,1123.69,1123.99,2524
2015.09.30,3:00,1125.66,1124.04,1125.33,1122.62,1125.03,2417
2015.09.30,4:00,1123.88,1125.04,1126.18,1124.69,1125.13,2068
2015.09.30,5:00,1123.33,1125.12,1125.14,1122.2,1122.61,2701
2015.09.30,6:00,1123.9,1122.62,1123.44,1122.04,1123.21,2212
2015.09.30,7:00,1120.27,1123.22,1124.29,1119.14,1123.5,4031
2015.09.30,8:00,1116.21,1123.55,1123.86,1116.53,1116.68,5866
2015.09.30,9:00,1115.66,1116.69,1116.95,1112.96,1115.46,5337
2015.09.30,10:00,1115.45,1115.47,1117.76,1111.62,1113.55,5742
2015.09.30,11:00,1115.66,1113.56,1116.1,1112.91,1114.8,3492
2015.09.30,12:00,1116.68,1114.76,1116.52,1114.35,1114.8,2794
2015.09.30,13:00,1116.48,1114.79,1117.22,1113.26,1116.14,2855
2015.09.30,14:00,1116.29,1116.3,1116.93,1115.79,1116.02,2155
2015.09.30,15:00,1115.29,1116.04,1116.59,1114.17,1115.99,2685
2015.09.30,16:00,1115.54,1116,1116.12,1113.97,1114.45,1572
2015.09.30,18:00,1115.37,1114.98,1115.86,1114.98,1115.21,842
2015.09.30,19:00,1116.01,1115.23,1115.57,1114.16,1115.16,846
2015.09.30,20:00,1115.65,1115.13,1116.01,1114.27,1116.01,1485
2015.09.30,21:00,1115.67,1116,1116.1,1114.7,1115.2,1582
2015.09.30,22:00,1115.28,1115.19,1116.22,1114.89,1115.12,1220
2015.09.30,23:00,1114.83,1115.11,1115.61,1114.44,1114.94,1149
2015.10.01,0:00,1114.48,1114.92,1115,1114.42,1114.66,1055
2015.10.01,1:00,1113.35,1114.64,1114.78,1113.89,1114.17,1241
2015.10.01,2:00,1113.88,1114.16,1114.16,1111.97,1112.53,1856
2015.10.01,3:00,1113.56,1112.52,1113.98,1111.03,1113.78,1799
2015.10.01,4:00,1114.1,1113.8,1113.82,1112.66,1113.3,1476
2015.10.01,5:00,1113.41,1113.29,1114.35,1112.67,1113.85,1870
2015.10.01,6:00,1115.1,1113.91,1113.95,1112.64,1112.86,1280
2015.10.01,7:00,1116.24,1112.85,1115.16,1112.46,1115.03,1786
2015.10.01,8:00,1117.76,1115.06,1116.79,1112.99,1115.69,3140
2015.10.01,9:00,1117.34,1115.7,1117.88,1114.71,1117.63,3626
2015.10.01,10:00,1116.51,1117.94,1119.09,1115.11,1115.59,4263
2015.10.01,11:00,1115.67,1115.6,1116.85,1114.26,1116.16,2838
2015.10.01,12:00,1115.11,1116.17,1116.17,1114.7,1115.16,2128
2015.10.01,13:00,1114.43,1115.18,1115.95,1113.91,1114.27,3846
2015.10.01,14:00,1114.44,1114.26,1114.98,1113.44,1113.88,1957
2015.10.01,15:00,1113.83,1113.85,1114.6,1113.65,1114.28,925
2015.10.01,16:00,1113.78,1114.25,1114.33,1113.27,1113.32,741
2015.10.01,18:00,1113.78,1113.58,1113.8,1113.03,1113.76,466
2015.10.01,19:00,1113.06,1113.74,1113.91,1113.42,1113.65,558
2015.10.01,20:00,1113.04,1113.66,1113.78,1111.68,1112.33,1245
2015.10.01,21:00,1112.48,1112.35,1113.39,1112.22,1112.69,1046
2015.10.01,22:00,1112.12,1112.73,1112.73,1112,1112.23,785
2015.10.01,23:00,1112.36,1112.2,1112.27,1111.22,1111.96,1066
2015.10.02,0:00,1112.1,1111.97,1112.38,1111.56,1112.34,910
2015.10.02,1:00,1110.99,1112.33,1112.35,1111.68,1111.84,729
2015.10.02,2:00,1109.64,1111.78,1111.92,1108.2,1110.05,3161
2015.10.02,3:00,1108.28,1110.04,1110.04,1108.2,1109.23,2124
2015.10.02,4:00,1106.96,1109.24,1109.33,1107.11,1107.22,2703
2015.10.02,5:00,1107.18,1107.18,1107.69,1106.04,1106.23,1875
2015.10.02,6:00,1107.57,1106.28,1107.49,1104.61,1106.86,1869
2015.10.02,7:00,1134.25,1106.9,1107.66,1106.23,1107.47,1866
2015.10.02,8:00,1139.76,1107.48,1136.69,1106.96,1131.81,9598
2015.10.02,9:00,1138.69,1131.85,1141.15,1131.85,1138.37,7421
2015.10.02,10:00,1139.32,1138.46,1141.23,1135.93,1136.14,5218
2015.10.02,11:00,1137.65,1136.18,1139.97,1136.1,1138.67,4430
2015.10.02,12:00,1136.42,1138.63,1139.28,1134.87,1136.02,4047
2015.10.02,13:00,1137.82,1135.99,1137.32,1135.51,1135.51,2781
2015.10.02,14:00,1137.85,1135.52,1137.88,1134.65,1137.75,2281
2015.10.02,15:00,1138.5,1137.77,1138.24,1136.66,1137.45,1691
2015.10.02,16:00,1138.34,1137.44,1139.29,1137.24,1137.7,1576
2015.10.04,18:00,1137.64,1137.65,1139.57,1136.59,1137.1,2277
2015.10.04,19:00,1137.47,1137.09,1138.52,1136.52,1136.76,1639
2015.10.04,20:00,1137.09,1136.8,1137.83,1136.51,1137.11,1751
2015.10.04,21:00,1137.92,1137.08,1137.43,1136.31,1136.74,1458
2015.10.04,22:00,1137.52,1136.73,1138.33,1136.56,1137.5,1232
2015.10.04,23:00,1136.98,1137.52,1137.56,1136.97,1137.47,849
2015.10.05,0:00,1135.34,1137.45,1138.06,1135.58,1135.89,1382
2015.10.05,1:00,1135.1,1135.9,1135.99,1134.59,1134.68,1055
2015.10.05,2:00,1136.85,1134.64,1135.61,1133.63,1134.58,1774
2015.10.05,3:00,1135.98,1134.57,1137.48,1134.39,1136.21,2113
2015.10.05,4:00,1134.49,1136.22,1136.24,1135.1,1135.72,1867
2015.10.05,5:00,1133.63,1135.71,1135.86,1132.2,1133.11,2850
2015.10.05,6:00,1132.82,1133.05,1133.86,1132.51,1133.4,1727
2015.10.05,7:00,1136.74,1133.41,1133.51,1130.04,1132.13,2737
2015.10.05,8:00,1140.97,1132.08,1138.52,1132,1134.95,4603
2015.10.05,9:00,1138.77,1134.96,1141.87,1134.24,1140.07,5552
2015.10.05,10:00,1135.74,1139.62,1141.18,1134.56,1136.36,5167
2015.10.05,11:00,1134.75,1136.42,1136.82,1134.08,1134.66,3894
2015.10.05,12:00,1137.69,1134.72,1134.96,1132.47,1134.53,3136
2015.10.05,13:00,1136.46,1134.54,1138.33,1134.51,1137.05,2805
2015.10.05,14:00,1135.74,1137.08,1137.37,1134.84,1135.54,2526
2015.10.05,15:00,1135.54,1135.52,1135.74,1133.87,1135.73,1731
2015.10.05,16:00,1136.3,1135.78,1135.79,1135.28,1135.28,664
2015.10.05,18:00,1135.96,1135.37,1136.35,1135.27,1136.24,952
2015.10.05,19:00,1136.99,1136.23,1136.24,1135.52,1135.67,515
2015.10.05,20:00,1137.11,1135.66,1137.54,1134.94,1136.43,2008
2015.10.05,21:00,1136.91,1136.37,1137.11,1135.77,1137.1,1106
2015.10.05,22:00,1136.39,1137.09,1137.23,1135.85,1136.58,791
2015.10.05,23:00,1136.32,1136.56,1136.8,1135.8,1135.97,1061
2015.10.06,0:00,1136.93,1136,1136.64,1135.85,1135.99,975
2015.10.06,1:00,1138.71,1135.96,1137.15,1135.85,1136.71,1262
2015.10.06,2:00,1139.27,1136.7,1139.12,1136.5,1138.3,1584
2015.10.06,3:00,1137.91,1138.33,1139.8,1137.3,1138.73,2246
2015.10.06,4:00,1137.65,1138.74,1139.12,1136.66,1136.69,1925
2015.10.06,5:00,1137.99,1136.7,1137.67,1136.25,1137.63,1656
2015.10.06,6:00,1139.25,1137.64,1138.01,1137.47,1137.96,1272
2015.10.06,7:00,1144.25,1137.97,1139.75,1137.66,1138.75,1700
2015.10.06,8:00,1147.85,1138.72,1144.82,1137.77,1143.68,4087
2015.10.06,9:00,1150.13,1143.66,1148.34,1143.56,1147.36,5137
2015.10.06,10:00,1149.52,1147.39,1150.45,1147.1,1149.8,4473
2015.10.06,11:00,1147.52,1149.85,1151.22,1146.64,1147.82,4583
2015.10.06,12:00,1146.85,1147.83,1148.66,1146.01,1146.37,2820
2015.10.06,13:00,1147.51,1146.36,1147.34,1145.55,1146.35,2224
2015.10.06,14:00,1147.16,1146.34,1147.57,1144.58,1147.44,1944
2015.10.06,15:00,1147.06,1147.43,1147.44,1145.87,1146.87,1422
2015.10.06,16:00,1146.77,1146.86,1147.29,1146.73,1146.83,745
2015.10.06,18:00,1146.95,1146.68,1147.31,1146.17,1146.22,918
2015.10.06,19:00,1147.98,1146.21,1147.48,1146.19,1146.42,947
2015.10.06,20:00,1148.43,1146.44,1148.5,1146.36,1147.46,1602
2015.10.06,21:00,1148.66,1147.45,1148.52,1147.45,1148.33,1141
2015.10.06,22:00,1148.86,1148.31,1149.03,1147.68,1148.28,1101
2015.10.06,23:00,1148.78,1148.29,1149.36,1148.01,1148.36,1448
2015.10.07,0:00,1151.1,1148.37,1149.23,1148.03,1148.32,1375
2015.10.07,1:00,1151.78,1148.31,1151.79,1148.21,1150.41,2220
2015.10.07,2:00,1150.52,1150.49,1152.98,1150.16,1150.57,2321
2015.10.07,3:00,1149.17,1150.52,1152.25,1147.85,1148.78,2859
2015.10.07,4:00,1148.24,1148.79,1149.66,1148.08,1148.67,2726
2015.10.07,5:00,1148.71,1148.71,1148.86,1146.82,1147.62,2190
2015.10.07,6:00,1150.89,1147.57,1149.14,1147.41,1148.28,1694
2015.10.07,7:00,1152.46,1148.32,1150.93,1148.32,1150.84,1764
2015.10.07,8:00,1148.6,1150.85,1153.56,1149.87,1151.35,3825
2015.10.07,9:00,1147.27,1151.33,1151.74,1143.76,1145.46,5564
2015.10.07,10:00,1147.65,1145.4,1147.4,1141.73,1147.14,4872
2015.10.07,11:00,1146.45,1147.19,1148.09,1145.96,1147.21,2992
2015.10.07,12:00,1149.88,1147.14,1147.21,1144.09,1145.68,2427
2015.10.07,13:00,1147.99,1145.65,1150.09,1145.37,1149.67,3031
2015.10.07,14:00,1146.06,1149.64,1149.7,1145.73,1146.28,1837
2015.10.07,15:00,1145.57,1146.24,1146.41,1145.7,1145.71,1072
2015.10.07,16:00,1146.01,1145.7,1145.88,1145.08,1145.25,715
2015.10.07,18:00,1145.66,1146.05,1146.13,1145.12,1145.89,705
2015.10.07,19:00,1144.88,1145.87,1146.2,1144.94,1145.11,872
2015.10.07,20:00,1144.41,1145.12,1146.02,1143.39,1143.73,2211
2015.10.07,21:00,1144.01,1143.74,1145.04,1141.56,1143.78,3326
2015.10.07,22:00,1143.97,1143.76,1144.18,1142.09,1143.83,1833
2015.10.07,23:00,1143.87,1143.84,1144.36,1142.72,1143.58,1790
2015.10.08,0:00,1143.35,1143.57,1144.1,1143.52,1143.63,967
2015.10.08,1:00,1142.99,1143.67,1143.82,1141.77,1142.87,1574
2015.10.08,2:00,1144.45,1142.8,1143.15,1140.13,1142.83,2409
2015.10.08,3:00,1143.96,1142.86,1145.17,1142.78,1143.73,2278
2015.10.08,4:00,1144.83,1143.72,1144.57,1142.88,1143.34,1653
2015.10.08,5:00,1144.97,1143.35,1145.06,1143,1144.59,1797
2015.10.08,6:00,1144.79,1144.6,1145.19,1144.04,1144.74,1665
2015.10.08,7:00,1141.73,1144.91,1145.16,1143.75,1144.41,1632
2015.10.08,8:00,1140.12,1144.35,1144.83,1136.55,1138.63,4854
2015.10.08,9:00,1145.51,1138.59,1140.99,1138.23,1139.24,4158
2015.10.08,10:00,1144.78,1139.28,1146.33,1139.05,1144.69,3991
2015.10.08,11:00,1144.37,1144.74,1145.04,1143.04,1144.51,2821
2015.10.08,12:00,1144.94,1144.5,1144.76,1142.96,1143.97,2176
2015.10.08,13:00,1146.71,1143.98,1145.53,1143.98,1144.34,2206
2015.10.08,14:00,1140.98,1144.36,1151.24,1141.08,1142.17,7568
2015.10.08,15:00,1139.39,1142.18,1142.19,1139.75,1139.76,2331
2015.10.08,16:00,1140.23,1139.77,1140.04,1138.63,1138.73,938
2015.10.08,18:00,1140.86,1138.94,1140.65,1138.55,1139.8,1430
2015.10.08,19:00,1141.28,1139.78,1140.88,1139.33,1140.83,944
2015.10.08,20:00,1142.76,1140.84,1141.82,1139.79,1140.73,1638
2015.10.08,21:00,1144.36,1140.71,1143.2,1140.61,1142.32,2560
2015.10.08,22:00,1145.08,1142.34,1144.77,1142.1,1143.95,1507
2015.10.08,23:00,1147.51,1143.89,1145.21,1143.79,1144.95,1320
2015.10.09,0:00,1148.26,1144.98,1147.84,1144.67,1147.18,1503
2015.10.09,1:00,1147.46,1147.2,1148.26,1146.37,1148.26,1871
2015.10.09,2:00,1153.57,1148.19,1148.76,1145.49,1146.16,2095
2015.10.09,3:00,1153.93,1146.11,1154.56,1145.42,1152.58,3745
2015.10.09,4:00,1154.73,1152.59,1154.14,1150.27,1153.72,3151
2015.10.09,5:00,1155.98,1153.75,1155.1,1151.42,1154.35,3475
2015.10.09,6:00,1154.35,1154.36,1157.58,1153.85,1154.38,3311
2015.10.09,7:00,1156.64,1154.18,1154.93,1153.11,1153.77,2678
2015.10.09,8:00,1153.97,1153.76,1157.08,1150.78,1156.19,4724
2015.10.09,9:00,1158.39,1156.16,1156.48,1151.09,1151.45,4776
2015.10.09,10:00,1158.85,1151.55,1158.8,1151.21,1157.97,4294
2015.10.09,11:00,1159.17,1158.04,1159.34,1156.69,1158.35,3240
2015.10.09,12:00,1157.7,1158.36,1159.64,1157.37,1158.7,2375
2015.10.09,13:00,1156.92,1158.76,1159.09,1155.79,1156.31,2183
2015.10.09,14:00,1157.69,1156.33,1157.01,1154.78,1156.83,2002
2015.10.09,15:00,1156.64,1156.8,1157.8,1156.11,1157.57,1487
2015.10.09,16:00,1155.98,1157.6,1157.6,1155.55,1155.67,1298
2015.10.11,18:00,1155.88,1155.5,1156.66,1154.92,1155.3,1255
2015.10.11,19:00,1156.35,1155.27,1156.09,1155.21,1155.66,858
2015.10.11,20:00,1157.9,1155.67,1156.89,1154.82,1155.81,1348
2015.10.11,21:00,1158.54,1155.73,1158.12,1155.59,1157.67,1769
2015.10.11,22:00,1157.99,1157.69,1158.94,1157.39,1158.13,1389
2015.10.11,23:00,1157.87,1158.12,1158.78,1157.2,1157.2,1065
2015.10.12,0:00,1164.5,1157.23,1158.06,1156.78,1157.68,1341
2015.10.12,1:00,1166.01,1157.67,1164.83,1157.64,1164.17,3237
2015.10.12,2:00,1165.47,1164.16,1166.63,1164.1,1165.39,3403
2015.10.12,3:00,1164.46,1165.36,1166.34,1164.08,1164.6,2422
2015.10.12,4:00,1165.45,1164.61,1164.67,1163.74,1164.24,1927
2015.10.12,5:00,1167.19,1164.25,1165.94,1164.15,1164.95,1989
2015.10.12,6:00,1168.68,1164.94,1168.03,1164.46,1166.34,1922
2015.10.12,7:00,1167.55,1166.38,1168.68,1165.96,1168.68,2014
2015.10.12,8:00,1165.38,1168.6,1168.93,1163.15,1166.16,3886
2015.10.12,9:00,1163.4,1166.17,1166.89,1162.93,1163.87,5070
2015.10.12,10:00,1162.62,1163.84,1165.68,1159.18,1161.12,4773
2015.10.12,11:00,1164.23,1161.11,1162.75,1160.1,1162.49,2764
2015.10.12,12:00,1163.89,1162.48,1164.29,1162,1164.16,2469
2015.10.12,13:00,1163.47,1164.12,1164.97,1161.83,1162.81,2280
2015.10.12,14:00,1162.49,1162.79,1164.76,1161.83,1162.17,2755
2015.10.12,15:00,1163.86,1162.16,1162.6,1160.78,1162.38,1523
2015.10.12,16:00,1163.65,1162.37,1164.13,1162.18,1163.59,1103
2015.10.12,18:00,1162.73,1163.51,1163.74,1162.78,1163.56,988
2015.10.12,19:00,1162.41,1163.57,1163.88,1161.57,1161.57,1365
2015.10.12,20:00,1159.77,1161.59,1163.72,1160.96,1161.1,2267
2015.10.12,21:00,1156.59,1161.09,1161.23,1157.54,1158.3,2640
2015.10.12,22:00,1154.67,1158.36,1158.67,1153.02,1154.5,2668
2015.10.12,23:00,1154.72,1154.51,1155.5,1153.13,1153.84,2043
2015.10.13,0:00,1155.58,1153.85,1154.84,1153.77,1154.59,1800
2015.10.13,1:00,1157.23,1154.58,1155.8,1154.19,1155.36,2410
2015.10.13,2:00,1158.16,1155.36,1157.51,1155.07,1156.94,2358
2015.10.13,3:00,1157.11,1156.93,1158.25,1156.43,1158.07,2756
2015.10.13,4:00,1155.78,1158.06,1158.19,1154.95,1156.02,2323
2015.10.13,5:00,1154.89,1156.01,1156.85,1153.71,1154.7,2051
2015.10.13,6:00,1156.65,1154.69,1155.82,1153.76,1153.95,1958
2015.10.13,7:00,1160.46,1153.93,1156.78,1151.81,1156.52,2674
2015.10.13,8:00,1165.94,1156.54,1161.12,1156.12,1159.79,3865
2015.10.13,9:00,1166.76,1159.78,1166.05,1158.72,1165.83,5963
2015.10.13,10:00,1166.66,1165.88,1166.89,1163.89,1166.63,4478
2015.10.13,11:00,1166.14,1166.65,1167.41,1164.82,1165.91,3293
2015.10.13,12:00,1166.36,1165.83,1167.06,1164.82,1165.22,2143
2015.10.13,13:00,1166.01,1165.24,1166.39,1164.77,1166.32,1886
2015.10.13,14:00,1167.88,1166.27,1166.47,1164.97,1165.55,1551
2015.10.13,15:00,1168.6,1165.54,1167.92,1165.16,1167.84,1446
2015.10.13,16:00,1168.82,1167.78,1168.75,1167.53,1168.45,1338
2015.10.13,18:00,1168.17,1168.55,1169.02,1167.59,1168.62,982
2015.10.13,19:00,1168.67,1168.69,1168.69,1167.65,1167.65,1022
2015.10.13,20:00,1174.1,1167.69,1168.68,1166.48,1168.65,1593
2015.10.13,21:00,1173.28,1168.67,1174.72,1167.66,1173.47,4429
2015.10.13,22:00,1172.73,1173.49,1173.84,1171.86,1172.71,2417
2015.10.13,23:00,1173.86,1172.69,1173.33,1171.47,1172.12,1764
2015.10.14,0:00,1174.01,1172.14,1174.06,1171.72,1173.65,2262
2015.10.14,1:00,1173.56,1173.67,1174.16,1172.3,1173.85,2010
2015.10.14,2:00,1175.32,1173.82,1174.34,1171.59,1172.78,3329
2015.10.14,3:00,1174.74,1172.72,1176.03,1172.6,1174.6,2733
2015.10.14,4:00,1171.11,1174.55,1174.82,1173.42,1174.65,2522
2015.10.14,5:00,1167.73,1174.58,1174.77,1164.17,1167.45,4031
2015.10.14,6:00,1168.18,1167.46,1168.31,1165.33,1167.15,2330
2015.10.14,7:00,1175.74,1167.19,1168.66,1164.61,1167.7,3014
2015.10.14,8:00,1175.75,1167.71,1175.87,1163.42,1175.6,6788
2015.10.14,9:00,1177.18,1175.61,1178.49,1172.73,1173.01,6019
2015.10.14,10:00,1177.92,1173.02,1178.14,1172.78,1176.21,3768
2015.10.14,11:00,1178.58,1176.16,1178.84,1176.16,1177,3103
2015.10.14,12:00,1184.89,1177.01,1178.78,1176,1178.38,2631
2015.10.14,13:00,1188,1178.29,1184.97,1177.99,1184.81,3503
2015.10.14,14:00,1188.89,1184.86,1188.31,1184.86,1187.69,3511
2015.10.14,15:00,1185.93,1187.73,1189.72,1186.69,1188.05,2339
2015.10.14,16:00,1184.72,1188.03,1188.18,1183.63,1183.68,2032
2015.10.14,18:00,1185.45,1184.86,1185.36,1182.65,1184.07,2103
2015.10.14,19:00,1185.69,1184.04,1185.69,1183.52,1185.2,1336
2015.10.14,20:00,1184.17,1185.25,1186.34,1184.16,1185.04,2974
2015.10.14,21:00,1184.79,1185.03,1185.4,1182.55,1182.93,2867
2015.10.14,22:00,1184.51,1182.91,1185.12,1181.52,1184.45,2162
2015.10.14,23:00,1184.51,1184.47,1185.17,1182.69,1183.85,2438
2015.10.15,0:00,1186.38,1183.83,1184.76,1183.55,1184.25,1237
2015.10.15,1:00,1184.62,1184.26,1187.08,1184.09,1185.67,1997
2015.10.15,2:00,1185.64,1185.72,1186.03,1183.12,1183.21,2518
2015.10.15,3:00,1184.83,1183.3,1185.75,1182.59,1185.52,3617
2015.10.15,4:00,1184.93,1185.56,1185.79,1183.75,1183.87,2027
2015.10.15,5:00,1185.81,1183.85,1185.04,1183.09,1184.81,2263
2015.10.15,6:00,1185.79,1184.82,1185.81,1184.18,1185.81,1721
2015.10.15,7:00,1185.65,1185.79,1186.79,1183.69,1184.79,2450
2015.10.15,8:00,1182.6,1184.75,1191.48,1174.27,1179.82,9983
2015.10.15,9:00,1185.53,1179.77,1183.77,1177.45,1181.42,6237
2015.10.15,10:00,1188.53,1181.38,1185.95,1181.38,1185.1,5492
2015.10.15,11:00,1188.72,1184.91,1189.06,1184.69,1187.99,3681
2015.10.15,12:00,1187.26,1187.98,1190.22,1186.94,1187.21,3696
2015.10.15,13:00,1186.65,1187.2,1188.44,1184.94,1186.08,3249
2015.10.15,14:00,1184.58,1186.14,1186.99,1184.99,1186.3,1815
2015.10.15,15:00,1182.85,1186.31,1186.45,1181.54,1182.71,2436
2015.10.15,16:00,1182.41,1182.68,1183.14,1182.32,1182.55,963
2015.10.15,18:00,1182.24,1182.24,1182.67,1181.43,1182.14,939
2015.10.15,19:00,1182.42,1182.12,1182.83,1181.44,1181.65,1370
2015.10.15,20:00,1181.37,1181.61,1183.04,1181.29,1181.79,1441
2015.10.15,21:00,1180.05,1181.78,1182.91,1179.26,1179.82,2060
2015.10.15,22:00,1179.58,1179.81,1180.63,1177.94,1179.46,2595
2015.10.15,23:00,1178.54,1179.51,1180.03,1178.75,1179.13,1357
2015.10.16,0:00,1177.59,1179.12,1179.14,1177.3,1177.94,1274
2015.10.16,1:00,1177.71,1177.96,1177.96,1175.99,1177.22,1983
2015.10.16,2:00,1177.39,1177.25,1178.23,1177.01,1177.18,1946
2015.10.16,3:00,1177.02,1177.17,1178.41,1175.3,1176.37,2764
2015.10.16,4:00,1177.27,1176.32,1177.31,1175.35,1176.73,2094
2015.10.16,5:00,1180.47,1176.76,1177.72,1175.96,1176.81,2502
2015.10.16,6:00,1179.67,1176.8,1181.71,1176.16,1179.22,3103
2015.10.16,7:00,1182.85,1179.18,1181.3,1177.12,1178.04,3009
2015.10.16,8:00,1183.72,1177.99,1183.37,1176.7,1182.33,4279
2015.10.16,9:00,1183.64,1182.31,1184.39,1180.48,1183.04,4716
2015.10.16,10:00,1181.92,1183.03,1184.04,1178.84,1183.23,4026
2015.10.16,11:00,1182.14,1183.12,1183.25,1179.74,1180.58,3155
2015.10.16,12:00,1182.84,1180.56,1182.26,1180.34,1182.01,2319
2015.10.16,13:00,1182.42,1182.03,1183.49,1181.42,1182.18,2080
2015.10.16,14:00,1178.45,1182.14,1182.82,1181.79,1182.01,1758
2015.10.16,15:00,1177.41,1182.06,1182.21,1174.27,1174.69,2310
2015.10.16,16:00,1176.23,1174.64,1178.06,1174.63,1176.76,2520
2015.10.18,18:00,1177.43,1176.12,1176.7,1175.22,1175.75,1754
2015.10.18,19:00,1176.8,1175.8,1177.49,1175.72,1177.37,1221
2015.10.18,20:00,1175.6,1177.34,1177.97,1175.23,1175.63,2280
2015.10.18,21:00,1174.29,1175.62,1177.64,1172.6,1173.56,3562
2015.10.18,22:00,1172.55,1173.64,1175.77,1171.98,1172.8,2746
2015.10.18,23:00,1172.72,1172.71,1173.07,1171.15,1172.03,2468
2015.10.19,0:00,1173.56,1172,1173.37,1171.52,1172.07,1679
2015.10.19,1:00,1173.51,1172.02,1173.75,1171.85,1173.37,1944
2015.10.19,2:00,1172.99,1173.36,1173.79,1171.6,1173.23,2548
2015.10.19,3:00,1173.31,1173.19,1173.19,1170.72,1172.79,2604
2015.10.19,4:00,1173.13,1172.8,1173.69,1172.37,1172.92,2094
2015.10.19,5:00,1173.13,1172.95,1173.6,1172.1,1172.65,2113
